Library,month,issues
http://datadock.io/kal/data/id/resource/library/Dinnington,2008-12,616
http://datadock.io/kal/data/id/resource/library/Dinnington,2009-01,1010
http://datadock.io/kal/data/id/resource/library/Dinnington,2009-02,933
http://datadock.io/kal/data/id/resource/library/Dinnington,2009-03,917
http://datadock.io/kal/data/id/resource/library/Dinnington,2009-04,873
http://datadock.io/kal/data/id/resource/library/Dinnington,2009-05,1073
http://datadock.io/kal/data/id/resource/library/Dinnington,2009-06,1104
http://datadock.io/kal/data/id/resource/library/Dinnington,2009-07,1170
http://datadock.io/kal/data/id/resource/library/Dinnington,2009-08,974
http://datadock.io/kal/data/id/resource/library/Dinnington,2009-09,991
http://datadock.io/kal/data/id/resource/library/Dinnington,2009-10,1179
http://datadock.io/kal/data/id/resource/library/Dinnington,2009-11,1064
http://datadock.io/kal/data/id/resource/library/Dinnington,2009-12,944
http://datadock.io/kal/data/id/resource/library/Dinnington,2010-01,1155
http://datadock.io/kal/data/id/resource/library/Dinnington,2010-02,1080
http://datadock.io/kal/data/id/resource/library/Dinnington,2010-03,1158
http://datadock.io/kal/data/id/resource/library/Dinnington,2010-04,872
http://datadock.io/kal/data/id/resource/library/Dinnington,2010-05,1161
http://datadock.io/kal/data/id/resource/library/Dinnington,2010-06,1186
http://datadock.io/kal/data/id/resource/library/Dinnington,2010-07,1309
http://datadock.io/kal/data/id/resource/library/Dinnington,2010-08,900
http://datadock.io/kal/data/id/resource/library/Dinnington,2010-09,1429
http://datadock.io/kal/data/id/resource/library/Dinnington,2010-10,1503
http://datadock.io/kal/data/id/resource/library/Dinnington,2010-11,1239
http://datadock.io/kal/data/id/resource/library/Dinnington,2010-12,791
http://datadock.io/kal/data/id/resource/library/Dinnington,2011-01,1424
http://datadock.io/kal/data/id/resource/library/Dinnington,2011-02,1344
http://datadock.io/kal/data/id/resource/library/Dinnington,2011-03,1299
http://datadock.io/kal/data/id/resource/library/Dinnington,2011-04,1150
http://datadock.io/kal/data/id/resource/library/Dinnington,2011-05,1037
http://datadock.io/kal/data/id/resource/library/Dinnington,2011-06,1269
http://datadock.io/kal/data/id/resource/library/Dinnington,2011-07,1262
http://datadock.io/kal/data/id/resource/library/Dinnington,2011-08,1108
http://datadock.io/kal/data/id/resource/library/Dinnington,2011-09,1168
http://datadock.io/kal/data/id/resource/library/Dinnington,2011-10,1015
http://datadock.io/kal/data/id/resource/library/Dinnington,2011-11,1165
http://datadock.io/kal/data/id/resource/library/Dinnington,2011-12,905
http://datadock.io/kal/data/id/resource/library/Dinnington,2012-01,1079
http://datadock.io/kal/data/id/resource/library/Dinnington,2012-02,992
http://datadock.io/kal/data/id/resource/library/Dinnington,2012-03,1131
http://datadock.io/kal/data/id/resource/library/Dinnington,2012-04,788
http://datadock.io/kal/data/id/resource/library/Dinnington,2012-05,1110
http://datadock.io/kal/data/id/resource/library/Dinnington,2012-06,1474
http://datadock.io/kal/data/id/resource/library/Dinnington,2012-07,1165
http://datadock.io/kal/data/id/resource/library/Dinnington,2012-08,1033
http://datadock.io/kal/data/id/resource/library/Dinnington,2012-09,1045
http://datadock.io/kal/data/id/resource/library/Dinnington,2012-10,1098
http://datadock.io/kal/data/id/resource/library/Dinnington,2012-11,1019
http://datadock.io/kal/data/id/resource/library/Dinnington,2012-12,648
http://datadock.io/kal/data/id/resource/library/Dinnington,2013-01,816
http://datadock.io/kal/data/id/resource/library/Dinnington,2013-02,944
http://datadock.io/kal/data/id/resource/library/Dinnington,2013-03,952
http://datadock.io/kal/data/id/resource/library/Dinnington,2013-04,682
http://datadock.io/kal/data/id/resource/library/Dinnington,2013-05,698
http://datadock.io/kal/data/id/resource/library/Dinnington,2013-06,674
http://datadock.io/kal/data/id/resource/library/Dinnington,2013-07,23
http://datadock.io/kal/data/id/resource/library/Dinnington,2013-08,17
http://datadock.io/kal/data/id/resource/library/East End,2008-04,14443
http://datadock.io/kal/data/id/resource/library/East End,2008-05,13141
http://datadock.io/kal/data/id/resource/library/East End,2008-06,13661
http://datadock.io/kal/data/id/resource/library/East End,2008-07,13989
http://datadock.io/kal/data/id/resource/library/East End,2008-08,15210
http://datadock.io/kal/data/id/resource/library/East End,2008-09,13767
http://datadock.io/kal/data/id/resource/library/East End,2008-10,13182
http://datadock.io/kal/data/id/resource/library/East End,2008-11,11794
http://datadock.io/kal/data/id/resource/library/East End,2008-12,10131
http://datadock.io/kal/data/id/resource/library/East End,2009-01,12040
http://datadock.io/kal/data/id/resource/library/East End,2009-02,11371
http://datadock.io/kal/data/id/resource/library/East End,2009-03,12341
http://datadock.io/kal/data/id/resource/library/East End,2009-04,11795
http://datadock.io/kal/data/id/resource/library/East End,2009-05,11494
http://datadock.io/kal/data/id/resource/library/East End,2009-06,10268
http://datadock.io/kal/data/id/resource/library/East End,2009-07,10268
http://datadock.io/kal/data/id/resource/library/East End,2009-08,9411
http://datadock.io/kal/data/id/resource/library/East End,2009-09,9356
http://datadock.io/kal/data/id/resource/library/East End,2009-10,9936
http://datadock.io/kal/data/id/resource/library/East End,2009-11,8732
http://datadock.io/kal/data/id/resource/library/East End,2009-12,6505
http://datadock.io/kal/data/id/resource/library/East End,2010-01,8934
http://datadock.io/kal/data/id/resource/library/East End,2010-02,9117
http://datadock.io/kal/data/id/resource/library/East End,2010-03,9366
http://datadock.io/kal/data/id/resource/library/East End,2010-04,9551
http://datadock.io/kal/data/id/resource/library/East End,2010-05,8577
http://datadock.io/kal/data/id/resource/library/East End,2010-06,8923
http://datadock.io/kal/data/id/resource/library/East End,2010-07,9312
http://datadock.io/kal/data/id/resource/library/East End,2010-08,9786
http://datadock.io/kal/data/id/resource/library/East End,2010-09,8423
http://datadock.io/kal/data/id/resource/library/East End,2010-10,7310
http://datadock.io/kal/data/id/resource/library/East End,2010-11,8008
http://datadock.io/kal/data/id/resource/library/East End,2010-12,6484
http://datadock.io/kal/data/id/resource/library/East End,2011-01,8988
http://datadock.io/kal/data/id/resource/library/East End,2011-02,7876
http://datadock.io/kal/data/id/resource/library/East End,2011-03,9464
http://datadock.io/kal/data/id/resource/library/East End,2011-04,6891
http://datadock.io/kal/data/id/resource/library/East End,2011-05,9004
http://datadock.io/kal/data/id/resource/library/East End,2011-06,8233
http://datadock.io/kal/data/id/resource/library/East End,2011-07,8240
http://datadock.io/kal/data/id/resource/library/East End,2011-08,8447
http://datadock.io/kal/data/id/resource/library/East End,2011-09,7808
http://datadock.io/kal/data/id/resource/library/East End,2011-10,7585
http://datadock.io/kal/data/id/resource/library/East End,2011-11,6674
http://datadock.io/kal/data/id/resource/library/East End,2011-12,5317
http://datadock.io/kal/data/id/resource/library/East End,2012-01,7438
http://datadock.io/kal/data/id/resource/library/East End,2012-02,6981
http://datadock.io/kal/data/id/resource/library/East End,2012-03,7312
http://datadock.io/kal/data/id/resource/library/East End,2012-04,6688
http://datadock.io/kal/data/id/resource/library/East End,2012-05,7133
http://datadock.io/kal/data/id/resource/library/East End,2012-06,6622
http://datadock.io/kal/data/id/resource/library/East End,2012-07,7425
http://datadock.io/kal/data/id/resource/library/East End,2012-08,7579
http://datadock.io/kal/data/id/resource/library/East End,2012-09,6548
http://datadock.io/kal/data/id/resource/library/East End,2012-10,6997
http://datadock.io/kal/data/id/resource/library/East End,2012-11,6364
http://datadock.io/kal/data/id/resource/library/East End,2012-12,4954
http://datadock.io/kal/data/id/resource/library/East End,2013-01,6081
http://datadock.io/kal/data/id/resource/library/East End,2013-02,5385
http://datadock.io/kal/data/id/resource/library/East End,2013-03,5789
http://datadock.io/kal/data/id/resource/library/East End,2013-04,5564
http://datadock.io/kal/data/id/resource/library/East End,2013-05,6393
http://datadock.io/kal/data/id/resource/library/East End,2013-06,6069
http://datadock.io/kal/data/id/resource/library/East End,2013-07,7161
http://datadock.io/kal/data/id/resource/library/East End,2013-08,7079
http://datadock.io/kal/data/id/resource/library/East End,2013-09,6108
http://datadock.io/kal/data/id/resource/library/East End,2013-10,6736
http://datadock.io/kal/data/id/resource/library/East End,2013-11,6094
http://datadock.io/kal/data/id/resource/library/East End,2013-12,4448
http://datadock.io/kal/data/id/resource/library/East End,2014-01,5762
http://datadock.io/kal/data/id/resource/library/East End,2014-02,5362
http://datadock.io/kal/data/id/resource/library/East End,2014-03,5513
http://datadock.io/kal/data/id/resource/library/East End,2014-04,5061
http://datadock.io/kal/data/id/resource/library/East End,2014-05,4844
http://datadock.io/kal/data/id/resource/library/East End,2014-06,4602
http://datadock.io/kal/data/id/resource/library/East End,2014-07,4895
http://datadock.io/kal/data/id/resource/library/East End,2014-08,5699
http://datadock.io/kal/data/id/resource/library/East End,2014-09,5167
http://datadock.io/kal/data/id/resource/library/East End,2014-10,5122
http://datadock.io/kal/data/id/resource/library/East End,2014-11,4213
http://datadock.io/kal/data/id/resource/library/East End,2014-12,3495
http://datadock.io/kal/data/id/resource/library/East End,2015-01,4575
http://datadock.io/kal/data/id/resource/library/East End,2015-02,4161
http://datadock.io/kal/data/id/resource/library/East End,2015-03,4369
http://datadock.io/kal/data/id/resource/library/East End,2015-04,3796
http://datadock.io/kal/data/id/resource/library/East End,2015-05,2963
http://datadock.io/kal/data/id/resource/library/East End,2015-06,3566
http://datadock.io/kal/data/id/resource/library/East End,2015-07,4106
http://datadock.io/kal/data/id/resource/library/East End,2015-08,4264
http://datadock.io/kal/data/id/resource/library/East End,2015-09,4526
http://datadock.io/kal/data/id/resource/library/East End,2015-10,4283
http://datadock.io/kal/data/id/resource/library/East End,2015-11,3730
http://datadock.io/kal/data/id/resource/library/East End,2015-12,3088
http://datadock.io/kal/data/id/resource/library/East End,2016-01,4103
http://datadock.io/kal/data/id/resource/library/East End,2016-02,3750
http://datadock.io/kal/data/id/resource/library/East End,2016-03,3989
http://datadock.io/kal/data/id/resource/library/East End,2016-04,3807
http://datadock.io/kal/data/id/resource/library/East End,2016-05,727
http://datadock.io/kal/data/id/resource/library/East End,2016-06,1
http://datadock.io/kal/data/id/resource/library/East End,2016-07,874
http://datadock.io/kal/data/id/resource/library/East End,2016-08,1990
http://datadock.io/kal/data/id/resource/library/East End,2016-09,2301
http://datadock.io/kal/data/id/resource/library/East End,2016-10,2483
http://datadock.io/kal/data/id/resource/library/East End,2016-11,1881
http://datadock.io/kal/data/id/resource/library/Fawdon,2008-04,998
http://datadock.io/kal/data/id/resource/library/Fawdon,2008-05,1300
http://datadock.io/kal/data/id/resource/library/Fawdon,2008-06,1425
http://datadock.io/kal/data/id/resource/library/Fawdon,2008-07,1199
http://datadock.io/kal/data/id/resource/library/Fawdon,2008-08,1325
http://datadock.io/kal/data/id/resource/library/Fawdon,2008-09,1745
http://datadock.io/kal/data/id/resource/library/Fawdon,2008-10,1269
http://datadock.io/kal/data/id/resource/library/Fawdon,2008-11,797
http://datadock.io/kal/data/id/resource/library/Fawdon,2008-12,1122
http://datadock.io/kal/data/id/resource/library/Fawdon,2009-01,1190
http://datadock.io/kal/data/id/resource/library/Fawdon,2009-02,1133
http://datadock.io/kal/data/id/resource/library/Fawdon,2009-03,1248
http://datadock.io/kal/data/id/resource/library/Fawdon,2009-04,1307
http://datadock.io/kal/data/id/resource/library/Fawdon,2009-05,1146
http://datadock.io/kal/data/id/resource/library/Fawdon,2009-06,1183
http://datadock.io/kal/data/id/resource/library/Fawdon,2009-07,1196
http://datadock.io/kal/data/id/resource/library/Fawdon,2009-08,1111
http://datadock.io/kal/data/id/resource/library/Fawdon,2009-09,1213
http://datadock.io/kal/data/id/resource/library/Fawdon,2009-10,1363
http://datadock.io/kal/data/id/resource/library/Fawdon,2009-11,1111
http://datadock.io/kal/data/id/resource/library/Fawdon,2009-12,1009
http://datadock.io/kal/data/id/resource/library/Fawdon,2010-01,1168
http://datadock.io/kal/data/id/resource/library/Fawdon,2010-02,1030
http://datadock.io/kal/data/id/resource/library/Fawdon,2010-03,1331
http://datadock.io/kal/data/id/resource/library/Fawdon,2010-04,926
http://datadock.io/kal/data/id/resource/library/Fawdon,2010-05,1081
http://datadock.io/kal/data/id/resource/library/Fawdon,2010-06,1209
http://datadock.io/kal/data/id/resource/library/Fawdon,2010-07,1163
http://datadock.io/kal/data/id/resource/library/Fawdon,2010-08,819
http://datadock.io/kal/data/id/resource/library/Fawdon,2010-09,1120
http://datadock.io/kal/data/id/resource/library/Fawdon,2010-10,1134
http://datadock.io/kal/data/id/resource/library/Fawdon,2010-11,1297
http://datadock.io/kal/data/id/resource/library/Fawdon,2010-12,847
http://datadock.io/kal/data/id/resource/library/Fawdon,2011-01,1079
http://datadock.io/kal/data/id/resource/library/Fawdon,2011-02,996
http://datadock.io/kal/data/id/resource/library/Fawdon,2011-03,1224
http://datadock.io/kal/data/id/resource/library/Fawdon,2011-04,862
http://datadock.io/kal/data/id/resource/library/Fawdon,2011-05,1014
http://datadock.io/kal/data/id/resource/library/Fawdon,2011-06,1159
http://datadock.io/kal/data/id/resource/library/Fawdon,2011-07,1018
http://datadock.io/kal/data/id/resource/library/Fawdon,2011-08,952
http://datadock.io/kal/data/id/resource/library/Fawdon,2011-09,717
http://datadock.io/kal/data/id/resource/library/Fawdon,2011-10,665
http://datadock.io/kal/data/id/resource/library/Fawdon,2011-11,590
http://datadock.io/kal/data/id/resource/library/Fawdon,2011-12,499
http://datadock.io/kal/data/id/resource/library/Fawdon,2012-01,655
http://datadock.io/kal/data/id/resource/library/Fawdon,2012-02,632
http://datadock.io/kal/data/id/resource/library/Fawdon,2012-03,676
http://datadock.io/kal/data/id/resource/library/Fawdon,2012-04,780
http://datadock.io/kal/data/id/resource/library/Fawdon,2012-05,672
http://datadock.io/kal/data/id/resource/library/Fawdon,2012-06,521
http://datadock.io/kal/data/id/resource/library/Fawdon,2012-07,554
http://datadock.io/kal/data/id/resource/library/Fawdon,2012-08,552
http://datadock.io/kal/data/id/resource/library/Fawdon,2012-09,481
http://datadock.io/kal/data/id/resource/library/Fawdon,2012-10,549
http://datadock.io/kal/data/id/resource/library/Fawdon,2012-11,425
http://datadock.io/kal/data/id/resource/library/Fawdon,2012-12,351
http://datadock.io/kal/data/id/resource/library/Fawdon,2013-01,572
http://datadock.io/kal/data/id/resource/library/Fawdon,2013-02,413
http://datadock.io/kal/data/id/resource/library/Fawdon,2013-03,426
http://datadock.io/kal/data/id/resource/library/Fawdon,2013-04,334
http://datadock.io/kal/data/id/resource/library/Fawdon,2013-05,461
http://datadock.io/kal/data/id/resource/library/Fawdon,2013-06,377
http://datadock.io/kal/data/id/resource/library/Fawdon,2013-07,634
http://datadock.io/kal/data/id/resource/library/Fawdon,2013-08,475
http://datadock.io/kal/data/id/resource/library/Fawdon,2013-09,487
http://datadock.io/kal/data/id/resource/library/Fawdon,2013-10,398
http://datadock.io/kal/data/id/resource/library/Fawdon,2013-11,326
http://datadock.io/kal/data/id/resource/library/Fawdon,2013-12,201
http://datadock.io/kal/data/id/resource/library/Fawdon,2014-01,342
http://datadock.io/kal/data/id/resource/library/Fawdon,2014-02,255
http://datadock.io/kal/data/id/resource/library/Fawdon,2014-03,229
http://datadock.io/kal/data/id/resource/library/Fawdon,2014-04,247
http://datadock.io/kal/data/id/resource/library/Fawdon,2014-05,155
http://datadock.io/kal/data/id/resource/library/Fawdon,2014-06,222
http://datadock.io/kal/data/id/resource/library/Fawdon,2014-07,214
http://datadock.io/kal/data/id/resource/library/Fawdon,2014-08,245
http://datadock.io/kal/data/id/resource/library/Fawdon,2014-09,273
http://datadock.io/kal/data/id/resource/library/Fawdon,2014-10,242
http://datadock.io/kal/data/id/resource/library/Fawdon,2014-11,243
http://datadock.io/kal/data/id/resource/library/Fawdon,2014-12,131
http://datadock.io/kal/data/id/resource/library/Fawdon,2015-01,193
http://datadock.io/kal/data/id/resource/library/Fawdon,2015-02,164
http://datadock.io/kal/data/id/resource/library/Fawdon,2015-03,119
http://datadock.io/kal/data/id/resource/library/Fenham,2008-04,11273
http://datadock.io/kal/data/id/resource/library/Fenham,2008-05,8564
http://datadock.io/kal/data/id/resource/library/Fenham,2008-06,8535
http://datadock.io/kal/data/id/resource/library/Fenham,2008-07,9464
http://datadock.io/kal/data/id/resource/library/Fenham,2008-08,9414
http://datadock.io/kal/data/id/resource/library/Fenham,2008-09,9527
http://datadock.io/kal/data/id/resource/library/Fenham,2008-10,9344
http://datadock.io/kal/data/id/resource/library/Fenham,2008-11,8222
http://datadock.io/kal/data/id/resource/library/Fenham,2008-12,8130
http://datadock.io/kal/data/id/resource/library/Fenham,2009-01,8844
http://datadock.io/kal/data/id/resource/library/Fenham,2009-02,7436
http://datadock.io/kal/data/id/resource/library/Fenham,2009-03,7559
http://datadock.io/kal/data/id/resource/library/Fenham,2009-04,7366
http://datadock.io/kal/data/id/resource/library/Fenham,2009-05,7555
http://datadock.io/kal/data/id/resource/library/Fenham,2009-06,6792
http://datadock.io/kal/data/id/resource/library/Fenham,2009-07,6135
http://datadock.io/kal/data/id/resource/library/Fenham,2009-08,5789
http://datadock.io/kal/data/id/resource/library/Fenham,2009-09,6003
http://datadock.io/kal/data/id/resource/library/Fenham,2009-10,7637
http://datadock.io/kal/data/id/resource/library/Fenham,2009-11,6249
http://datadock.io/kal/data/id/resource/library/Fenham,2009-12,4052
http://datadock.io/kal/data/id/resource/library/Fenham,2010-01,5753
http://datadock.io/kal/data/id/resource/library/Fenham,2010-02,5921
http://datadock.io/kal/data/id/resource/library/Fenham,2010-03,5627
http://datadock.io/kal/data/id/resource/library/Fenham,2010-04,5514
http://datadock.io/kal/data/id/resource/library/Fenham,2010-05,5131
http://datadock.io/kal/data/id/resource/library/Fenham,2010-06,5804
http://datadock.io/kal/data/id/resource/library/Fenham,2010-07,6730
http://datadock.io/kal/data/id/resource/library/Fenham,2010-08,6726
http://datadock.io/kal/data/id/resource/library/Fenham,2010-09,6320
http://datadock.io/kal/data/id/resource/library/Fenham,2010-10,5834
http://datadock.io/kal/data/id/resource/library/Fenham,2010-11,5460
http://datadock.io/kal/data/id/resource/library/Fenham,2010-12,375
http://datadock.io/kal/data/id/resource/library/Fenham,2011-01,0
http://datadock.io/kal/data/id/resource/library/Fenham,2011-02,18
http://datadock.io/kal/data/id/resource/library/Fenham,2011-03,3563
http://datadock.io/kal/data/id/resource/library/Fenham,2011-04,3445
http://datadock.io/kal/data/id/resource/library/Fenham,2011-05,4282
http://datadock.io/kal/data/id/resource/library/Fenham,2011-06,3895
http://datadock.io/kal/data/id/resource/library/Fenham,2011-07,4405
http://datadock.io/kal/data/id/resource/library/Fenham,2011-08,5167
http://datadock.io/kal/data/id/resource/library/Fenham,2011-09,4475
http://datadock.io/kal/data/id/resource/library/Fenham,2011-10,4350
http://datadock.io/kal/data/id/resource/library/Fenham,2011-11,3938
http://datadock.io/kal/data/id/resource/library/Fenham,2011-12,3069
http://datadock.io/kal/data/id/resource/library/Fenham,2012-01,4243
http://datadock.io/kal/data/id/resource/library/Fenham,2012-02,3948
http://datadock.io/kal/data/id/resource/library/Fenham,2012-03,4373
http://datadock.io/kal/data/id/resource/library/Fenham,2012-04,3934
http://datadock.io/kal/data/id/resource/library/Fenham,2012-05,3946
http://datadock.io/kal/data/id/resource/library/Fenham,2012-06,4055
http://datadock.io/kal/data/id/resource/library/Fenham,2012-07,4501
http://datadock.io/kal/data/id/resource/library/Fenham,2012-08,4227
http://datadock.io/kal/data/id/resource/library/Fenham,2012-09,3773
http://datadock.io/kal/data/id/resource/library/Fenham,2012-10,4054
http://datadock.io/kal/data/id/resource/library/Fenham,2012-11,3870
http://datadock.io/kal/data/id/resource/library/Fenham,2012-12,2798
http://datadock.io/kal/data/id/resource/library/Fenham,2013-01,3347
http://datadock.io/kal/data/id/resource/library/Fenham,2013-02,3276
http://datadock.io/kal/data/id/resource/library/Fenham,2013-03,3300
http://datadock.io/kal/data/id/resource/library/Fenham,2013-04,2287
http://datadock.io/kal/data/id/resource/library/Fenham,2013-05,3682
http://datadock.io/kal/data/id/resource/library/Fenham,2013-06,3877
http://datadock.io/kal/data/id/resource/library/Fenham,2013-07,3867
http://datadock.io/kal/data/id/resource/library/Fenham,2013-08,3542
http://datadock.io/kal/data/id/resource/library/Fenham,2013-09,2813
http://datadock.io/kal/data/id/resource/library/Fenham,2013-10,1134
http://datadock.io/kal/data/id/resource/library/Fenham,2013-11,16
http://datadock.io/kal/data/id/resource/library/Fenham,2013-12,46
http://datadock.io/kal/data/id/resource/library/Fenham,2014-01,0
http://datadock.io/kal/data/id/resource/library/Fenham,2014-02,22
http://datadock.io/kal/data/id/resource/library/Fenham,2014-03,2613
http://datadock.io/kal/data/id/resource/library/Fenham,2014-04,2777
http://datadock.io/kal/data/id/resource/library/Fenham,2014-05,2546
http://datadock.io/kal/data/id/resource/library/Fenham,2014-06,2502
http://datadock.io/kal/data/id/resource/library/Fenham,2014-07,2676
http://datadock.io/kal/data/id/resource/library/Fenham,2014-08,2708
http://datadock.io/kal/data/id/resource/library/Fenham,2014-09,2395
http://datadock.io/kal/data/id/resource/library/Fenham,2014-10,2391
http://datadock.io/kal/data/id/resource/library/Fenham,2014-11,2041
http://datadock.io/kal/data/id/resource/library/Fenham,2014-12,1729
http://datadock.io/kal/data/id/resource/library/Fenham,2015-01,2212
http://datadock.io/kal/data/id/resource/library/Fenham,2015-02,2074
http://datadock.io/kal/data/id/resource/library/Fenham,2015-03,2260
http://datadock.io/kal/data/id/resource/library/Fenham,2015-04,1968
http://datadock.io/kal/data/id/resource/library/Fenham,2015-05,1639
http://datadock.io/kal/data/id/resource/library/Fenham,2015-06,1861
http://datadock.io/kal/data/id/resource/library/Fenham,2015-07,2608
http://datadock.io/kal/data/id/resource/library/Fenham,2015-08,2480
http://datadock.io/kal/data/id/resource/library/Fenham,2015-09,2237
http://datadock.io/kal/data/id/resource/library/Fenham,2015-10,2124
http://datadock.io/kal/data/id/resource/library/Fenham,2015-11,1967
http://datadock.io/kal/data/id/resource/library/Fenham,2015-12,1477
http://datadock.io/kal/data/id/resource/library/Fenham,2016-01,2065
http://datadock.io/kal/data/id/resource/library/Fenham,2016-02,1986
http://datadock.io/kal/data/id/resource/library/Fenham,2016-03,1967
http://datadock.io/kal/data/id/resource/library/Fenham,2016-04,2152
http://datadock.io/kal/data/id/resource/library/Fenham,2016-05,1338
http://datadock.io/kal/data/id/resource/library/Fenham,2016-06,1500
http://datadock.io/kal/data/id/resource/library/Fenham,2016-07,1611
http://datadock.io/kal/data/id/resource/library/Fenham,2016-08,1886
http://datadock.io/kal/data/id/resource/library/Fenham,2016-09,1666
http://datadock.io/kal/data/id/resource/library/Fenham,2016-10,1564
http://datadock.io/kal/data/id/resource/library/Fenham,2016-11,1387
http://datadock.io/kal/data/id/resource/library/Gosforth,2008-04,21548
http://datadock.io/kal/data/id/resource/library/Gosforth,2008-05,20575
http://datadock.io/kal/data/id/resource/library/Gosforth,2008-06,20987
http://datadock.io/kal/data/id/resource/library/Gosforth,2008-07,21823
http://datadock.io/kal/data/id/resource/library/Gosforth,2008-08,23465
http://datadock.io/kal/data/id/resource/library/Gosforth,2008-09,21263
http://datadock.io/kal/data/id/resource/library/Gosforth,2008-10,21313
http://datadock.io/kal/data/id/resource/library/Gosforth,2008-11,19264
http://datadock.io/kal/data/id/resource/library/Gosforth,2008-12,15364
http://datadock.io/kal/data/id/resource/library/Gosforth,2009-01,19692
http://datadock.io/kal/data/id/resource/library/Gosforth,2009-02,17932
http://datadock.io/kal/data/id/resource/library/Gosforth,2009-03,18988
http://datadock.io/kal/data/id/resource/library/Gosforth,2009-04,18323
http://datadock.io/kal/data/id/resource/library/Gosforth,2009-05,18318
http://datadock.io/kal/data/id/resource/library/Gosforth,2009-06,17402
http://datadock.io/kal/data/id/resource/library/Gosforth,2009-07,18827
http://datadock.io/kal/data/id/resource/library/Gosforth,2009-08,18353
http://datadock.io/kal/data/id/resource/library/Gosforth,2009-09,17519
http://datadock.io/kal/data/id/resource/library/Gosforth,2009-10,17386
http://datadock.io/kal/data/id/resource/library/Gosforth,2009-11,15811
http://datadock.io/kal/data/id/resource/library/Gosforth,2009-12,12195
http://datadock.io/kal/data/id/resource/library/Gosforth,2010-01,14429
http://datadock.io/kal/data/id/resource/library/Gosforth,2010-02,15671
http://datadock.io/kal/data/id/resource/library/Gosforth,2010-03,17029
http://datadock.io/kal/data/id/resource/library/Gosforth,2010-04,15758
http://datadock.io/kal/data/id/resource/library/Gosforth,2010-05,14877
http://datadock.io/kal/data/id/resource/library/Gosforth,2010-06,15281
http://datadock.io/kal/data/id/resource/library/Gosforth,2010-07,16613
http://datadock.io/kal/data/id/resource/library/Gosforth,2010-08,16981
http://datadock.io/kal/data/id/resource/library/Gosforth,2010-09,15755
http://datadock.io/kal/data/id/resource/library/Gosforth,2010-10,15253
http://datadock.io/kal/data/id/resource/library/Gosforth,2010-11,12976
http://datadock.io/kal/data/id/resource/library/Gosforth,2010-12,10740
http://datadock.io/kal/data/id/resource/library/Gosforth,2011-01,13674
http://datadock.io/kal/data/id/resource/library/Gosforth,2011-02,13197
http://datadock.io/kal/data/id/resource/library/Gosforth,2011-03,13704
http://datadock.io/kal/data/id/resource/library/Gosforth,2011-04,11938
http://datadock.io/kal/data/id/resource/library/Gosforth,2011-05,13046
http://datadock.io/kal/data/id/resource/library/Gosforth,2011-06,12901
http://datadock.io/kal/data/id/resource/library/Gosforth,2011-07,14014
http://datadock.io/kal/data/id/resource/library/Gosforth,2011-08,14955
http://datadock.io/kal/data/id/resource/library/Gosforth,2011-09,13354
http://datadock.io/kal/data/id/resource/library/Gosforth,2011-10,14131
http://datadock.io/kal/data/id/resource/library/Gosforth,2011-11,11812
http://datadock.io/kal/data/id/resource/library/Gosforth,2011-12,10609
http://datadock.io/kal/data/id/resource/library/Gosforth,2012-01,12588
http://datadock.io/kal/data/id/resource/library/Gosforth,2012-02,12128
http://datadock.io/kal/data/id/resource/library/Gosforth,2012-03,12978
http://datadock.io/kal/data/id/resource/library/Gosforth,2012-04,12070
http://datadock.io/kal/data/id/resource/library/Gosforth,2012-05,11520
http://datadock.io/kal/data/id/resource/library/Gosforth,2012-06,10970
http://datadock.io/kal/data/id/resource/library/Gosforth,2012-07,12727
http://datadock.io/kal/data/id/resource/library/Gosforth,2012-08,12902
http://datadock.io/kal/data/id/resource/library/Gosforth,2012-09,11240
http://datadock.io/kal/data/id/resource/library/Gosforth,2012-10,12116
http://datadock.io/kal/data/id/resource/library/Gosforth,2012-11,10213
http://datadock.io/kal/data/id/resource/library/Gosforth,2012-12,7881
http://datadock.io/kal/data/id/resource/library/Gosforth,2013-01,9093
http://datadock.io/kal/data/id/resource/library/Gosforth,2013-02,9067
http://datadock.io/kal/data/id/resource/library/Gosforth,2013-03,9388
http://datadock.io/kal/data/id/resource/library/Gosforth,2013-04,9273
http://datadock.io/kal/data/id/resource/library/Gosforth,2013-05,10704
http://datadock.io/kal/data/id/resource/library/Gosforth,2013-06,9753
http://datadock.io/kal/data/id/resource/library/Gosforth,2013-07,12130
http://datadock.io/kal/data/id/resource/library/Gosforth,2013-08,12883
http://datadock.io/kal/data/id/resource/library/Gosforth,2013-09,10116
http://datadock.io/kal/data/id/resource/library/Gosforth,2013-10,10042
http://datadock.io/kal/data/id/resource/library/Gosforth,2013-11,9495
http://datadock.io/kal/data/id/resource/library/Gosforth,2013-12,7460
http://datadock.io/kal/data/id/resource/library/Gosforth,2014-01,9522
http://datadock.io/kal/data/id/resource/library/Gosforth,2014-02,9194
http://datadock.io/kal/data/id/resource/library/Gosforth,2014-03,10220
http://datadock.io/kal/data/id/resource/library/Gosforth,2014-04,8603
http://datadock.io/kal/data/id/resource/library/Gosforth,2014-05,9029
http://datadock.io/kal/data/id/resource/library/Gosforth,2014-06,8277
http://datadock.io/kal/data/id/resource/library/Gosforth,2014-07,8750
http://datadock.io/kal/data/id/resource/library/Gosforth,2014-08,10009
